"Symbol","Name","Last Trade","Type","Exchange"
"MTDRX","Manning & Napier Target Income R","9.62","Mutual Fund","NAS"
"MSVCX","Invesco American Value C","32.77","Mutual Fund","NAS"
"MSM","MSC Industrial Direct Co. Inc.","62.00","Stock","NYQ"
"MSIQX","Morgan Stanley Inst International Eq I","15.85","Mutual Fund","NAS"
"MSIFX","BMO Short-Term Income I","9.35","Mutual Fund","NAS"
"MSEFX","Litman Gregory Masters Equity Instl","18.42","Mutual Fund","NAS"
"MSCI","MSCI Inc.","70.56","Stock","NYQ"
"MSCBX","Manning & Napier Strategic Inc Cnsrv S","10.09","Mutual Fund","NAS"
"MRTX","Mirati Therapeutics, Inc.","36.48","Stock","NCM"
"MRSJX","MFS Research International R4","16.42","Mutual Fund","NAS"
"MRPL.BO","Mangalore Refinery and Petrochemicals Ltd","67.45","Stock","BSE"
"MRLBX","Morgan Stanley Inst Global Real Est A","11.06","Mutual Fund","NAS"
"MRF.BO","MRF Ltd","39,246.05","Stock","BSE"
"MRCY","Mercury Systems, Inc.","19.41","Stock","NMS"
"MPHZX","MassMutual Premier High Yield I","9.05","Mutual Fund","NAS"
"MPAFX","AMG Managers Cadence Cptl Apprec Inv","26.62","Mutual Fund","NAS"
"MPAA","Motorcar Parts of America, Inc.","39.43","Stock","NMS"
"MOTIX","BNY Mellon Municipal Opportunities Inv","13.17","Mutual Fund","NAS"
"MOONB.BO","MOONBEAM INDUSTRIES LTD.","6.25","Stock","BSE"
"MONSANTO.BO","Monsanto India Ltd","2,293.35","Stock","BSE"
"MOBL","MobileIron, Inc.","4.22","Stock","NMS"
"MOATX","Castle Focus Investor","19.76","Mutual Fund","NAS"
"MNYIX","BNY Mellon NY Intermediate T/E Bd Inv","11.37","Mutual Fund","NAS"
"MMZYX","MassMutual Select Diversified Intl Svc","6.90","Mutual Fund","NAS"
"MMZLX","MassMutual Select Diversified Intl Adm","6.98","Mutual Fund","NAS"
"MMUIX","MFS Utilities I","18.48","Mutual Fund","NAS"
"MMTC.BO","MMTC Ltd","46.25","Stock","BSE"
"MMRIX","MainStay Moderate Allocation I","13.47","Mutual Fund","NAS"
"MMPPX","Morgan Stanley Inst Multi-Asst A","10.19","Mutual Fund","NAS"
"MMHVX","MainStay High Yield Municipal Bond Inv","12.11","Mutual Fund","NAS"
"MMC","Marsh & McLennan Companies, Inc.","56.01","Stock","NYQ"
"MLVEX","BMO Low Volatility Equity I","13.33","Mutual Fund","NAS"
"MLPDX","Oppenheimer SteelPath MLP Income A","7.60","Mutual Fund","NAS"
"MLNK","ModusLink Global Solutions, Inc.","2.73","Stock","NMS"
"MLINX","MainStay Large Cap Growth Inv","10.78","Mutual Fund","NAS"
"MLIIX","BNY Mellon Intl Eq Income Investor","12.28","Mutual Fund","NAS"
"MKTX","MarketAxess Holdings Inc.","106.70","Stock","NMS"
"MKINX","MainStay Tax-Free Bond Inv","10.05","Mutual Fund","NAS"
"MKC","McCormick & Company, Incorporated","86.72","Stock","NYQ"
"MIXAX","MainStay Indexed Bond A","10.97","Mutual Fund","NAS"
"MITT-PA","AG Mortgage Investment Trust, I","23.43","Stock","NYQ"
"MITL.BO","MAHADUSHI INTERNATIONAL TRADE","271.00","Stock","BSE"
"MITDX","MFS Massachusetts Investors Tr R4","29.83","Mutual Fund","NAS"
"MISTX","BNY Mellon Short-Term US Govt Secs Inv","11.80","Mutual Fund","NAS"
"MISAX","Victory Trivalent International Sm-Cp A","11.49","Mutual Fund","NAS"
"MIRZAINT.NS","Mirza International Ltd","137.05","Stock","NSI"
"MIRZAINT.BO","MIRZA INTERNATIONAL LTD.","136.90","Stock","BSE"
"MIPLX","MassMutual Premier Infl-Prot and Inc Adm","10.31","Mutual Fund","NAS"
"MIOPX","Morgan Stanley Inst International Opp A","15.55","Mutual Fund","NAS"
"MIOIX","Morgan Stanley Inst International Opp I","15.65","Mutual Fund","NAS"
"MINMX","BNY Mellon Natl Interm Muni Bd Inv","13.69","Mutual Fund","NAS"
"MINDTREE.BO","MindTree Ltd","1,477.10","Stock","BSE"
"MINDTECK.BO","Mindteck (India) Ltd","187.20","Stock","BSE"
"MIL","MFC Industrial Ltd.","2.04","Stock","NYQ"
"MIK","The Michaels Companies, Inc.","22.14","Stock","NMS"
"MIHRX","MFS High Income R2","3.26","Mutual Fund","NAS"
"MIGBX","MFS Massachusetts Investors Gr Stk B","22.46","Mutual Fund","NAS"
"MIG","Meadowbrook Insurance Group, Inc.","8.64","Stock","NYQ"
"MIEDX","MassMutual Premier International Eq R5","12.5","Mutual Fund","NAS"
"MIECX","MainStay International Equity C","12.54","Mutual Fund","NAS"
"MIBLX","BNY Mellon Asset Allocation Inv","11.94","Mutual Fund","NAS"
"MIAAX","MFS Inflation-Adjusted Bond A","10.21","Mutual Fund","NAS"
"MHRIL.NS","Mahindra Holidays & Resorts India Ltd","418.2","Stock","NSI"
"MHIKX","MFS High Income R5","3.26","Mutual Fund","NAS"
"MGM","MGM Resorts International","23.28","Stock","NYQ"
"MGIIX","BMO Mortgage Income I","9.32","Mutual Fund","NAS"
"MGI","Moneygram International Inc.","8.59","Stock","NMS"
"MGGIX","Morgan Stanley Inst Global Opp I","16.92","Mutual Fund","NAS"
"MGEMX","Morgan Stanley Inst Emerging Mkts I","20.59","Mutual Fund","NAS"
"MGCIX","Mirae Asset Asia Great Consumer I","12.31","Mutual Fund","NAS"
"MGAVX","Invesco American Value B","34.07","Mutual Fund","NAS"
"MGAN.MX","Magna International Inc.","769","Stock","MEX"
"MFUZX","MassMutual Select Fundamental Value I","13.62","Mutual Fund","NAS"
"MFTIX","Altegris Managed Futures Strategy I","10.08","Mutual Fund","NAS"
"MFOIX","BNY Mellon Focused Equity Opp Inv","15.57","Mutual Fund","NAS"
"MFMTX","BlackRock Strategic Muni Opps Inv C","11.43","Mutual Fund","NAS"
"MFINX","Deutsche Core Fixed Income Institutional","9.83","Mutual Fund","NAS"
"MFAPX","Morgan Stanley Inst Intl Advtg A","13.76","Mutual Fund","NAS"
"MEQPX","Morgan Stanley Inst Asian Equity A","9.68","Mutual Fund","NAS"
"MEQLX","Morgan Stanley Inst Asian Equity L","9.56","Mutual Fund","NAS"
"MEPYX","BlackRock PA Municipal Bond Inv A","11.38","Mutual Fund","NAS"
"MENYX","Madison Covered Call & Equity Income Y","9.34","Mutual Fund","NAS"
"MENONBE-EQ.NS","MENON BEARINGS LIMITED","54.55","Stock","NSI"
"MEI","Methode Electronics, Inc.","37.04","Stock","NYQ"
"MEGH.NS","Meghmani Organics Ltd","24.8","Stock","NSI"
"MEFZX","MassMutual Select Mid Cap Gr Eq II I","20.17","Mutual Fund","NAS"
"MEA","Metalico Inc.","0.6","Stock","ASE"
"MDWIX","BlackRock Strategic Global Bond Inv A","5.68","Mutual Fund","NAS"
"MDVN","Medivation, Inc.","42.77","Stock","NMS"
"MDU","MDU Resources Group Inc.","17.79","Stock","NYQ"
"MDSPX","BlackRock Value Opportunities Inv A","30.8","Mutual Fund","NAS"
"MDSO","Medidata Solutions, Inc.","45.82","Stock","NMS"
"MDRYX","MassMutual RetireSMART In Retirement Adm","10.72","Mutual Fund","NAS"
"MDILX","BlackRock International Inv A","14.09","Mutual Fund","NAS"
"MDIFX","MFS International Diversification B","15.75","Mutual Fund","NAS"
"MDHVX","MainStay Short Duration High Yield Inv","9.65","Mutual Fund","NAS"
"MDEGX","BlackRock Long-Horizon Equity Inv A","12.93","Mutual Fund","NAS"
"MDEFX","BlackRock EuroFund Inv A","14.67","Mutual Fund","NAS"
"MDDCX","BlackRock Emerging Mkts Inv A","15.92","Mutual Fund","NAS"
"MDCMX","BlackRock California Muni Opps Inv A1","12.49","Mutual Fund","NAS"
"MCX.BO","MULTI COMMODITY EXCHANGE OF IN","867.35","Stock","BSE"
"MCVVX","Invesco Value FDP Inv C","15.32","Mutual Fund","NAS"
"MCSIX","MFS Commodity Strategy I","5.59","Mutual Fund","NAS"
"MCNLX","BlackRock National Municipal Inv C1","10.97","Mutual Fund","NAS"
"MCFGX","BlackRock Capital Appreciation Inv C","21.33","Mutual Fund","NAS"
"MCBIX","BMO TCH Core Plus Bond I","11.29","Mutual Fund","NAS"
"MCA","BlackRock MuniYield California Quality Fund, Inc.","15.1","Stock","NYQ"
"MBRSX","AMG Managers Essex Sm/Micro Cap Gr Inv","27.24","Mutual Fund","NAS"
"MBFI","MB Financial Inc.","35.75","Stock","NMS"
"MB","MINDBODY, Inc.","17.68","Stock","NGM"
"MAXWELL.BO","MAXWELL INDUSTRIES LTD.","60.85","Stock","BSE"
"MAXHEIGHTS.BO","MAXHEIGHTS INFRASTRUCTURE LTD.","63.9","Stock","BSE"
"MAWNX","MainStay Epoch US All Cap Inv","26.68","Mutual Fund","NAS"
"MAVSX","Mutual of America Instl Small Cap Value","12.07","Mutual Fund","NAS"
"MATX","Matson, Inc.","52.21","Stock","NYQ"
"MAT","Mattel, Inc.","24.83","Stock","NMS"
"MASTEK.BO","Mastek Ltd","201.3","Stock","BSE"
"MASKX","BlackRock Small Cap Index Instl","16.64","Mutual Fund","NAS"
"MARK","Remark Media, Inc.","4.79","Stock","NCM"
"MARIX","BNY Mellon Intl Appreciation Inv","12.59","Mutual Fund","NAS"
"MANH","Manhattan Associates, Inc.","76.53","Stock","NMS"
"MANGLMCEM.NS","Mangalam Cement Ltd","200.05","Stock","NSI"
"MANGLMCEM.BO","MANGALAM CEMENT LTD.","200.20","Stock","BSE"
"MANGALAM.BO","Mangalam Drugs & Organics Ltd","363.40","Stock","BSE"
"MANALIPETC-EQ.NS","MANALI PETROCHEMICALS LIMITED","34.65","Stock","NSI"
"MANAKSIA.NS","Manaksia Ltd","46.50","Stock","NSI"
"MANAKSIA.BO","Manaksia Ltd","46.90","Stock","BSE"
"MAN","ManpowerGroup Inc.","91.94","Stock","NYQ"
"MALUPAPER.BO","Malu Paper Mills Ltd","11.58","Stock","BSE"
"MALRX","BlackRock Large Cap Core Instl","19.09","Mutual Fund","NAS"
"MAJESCO-EQ.NS","MAJESCO LIMITED","669.70","Stock","NSI"
"MAHSCOOTER.BO","Maharashtra Scooters Ltd","1,486.00","Stock","BSE"
"MAGRX","BlackRock Natural Resources Instl","46.92","Mutual Fund","NAS"
"MAGMA.NS","Magma Fincorp Ltd","99.25","Stock","NSI"
"MAEFX","BlackRock EuroFund Instl","14.95","Mutual Fund","NAS"
"MACE","Mace Security International Inc.","0.39","Stock","PNK"
"MA","MasterCard Incorporated","97.93","Stock","NYQ"
"LZSMX","Lazard International Small Cap Eq Open","10.96","Mutual Fund","NAS"
"LZGOX","Lazard Global Fixed Income Open","8.77","Mutual Fund","NAS"
"LZEMX","Lazard Emerging Markets Equity Instl","14.41","Mutual Fund","NAS"
"LYKALABS.BO","LYKA LABS LTD.","127.4","Stock","BSE"
"LXRX","Lexicon Pharmaceuticals, Inc.","13.56","Stock","NMS"
"LWSTX","Western Asset Short-Term Bond IS","3.86","Mutual Fund","NAS"
"LWISX","Western Asset Emerging Markets Dbt IS","4.69","Mutual Fund","NAS"
"LVOYX","Lord Abbett Value Opportunities I","19.02","Mutual Fund","NAS"
"LUMAXTECH.BO","Lumax Auto Technologies Ltd","361.5","Stock","BSE"
"LUMAXIND.NS","Lumax Industries Ltd","507","Stock","NSI"
"LUMAXIND.BO","Lumax Industries Ltd","506.7","Stock","BSE"
"LTRE","Learning Tree International Inc.","1.11","Stock","NGM"
"LTHIX","AB 2020 Retirement Strategy I","11.26","Mutual Fund","NAS"
"LTFIX","Principal LifeTime 2055 Instl","12.15","Mutual Fund","NAS"
"LSRYX","Emerald Small Cap Value Institutional","13.7","Mutual Fund","NAS"
"LSHIX","Loomis Sayles Instl High Income","6.76","Mutual Fund","NAS"
"LSGBX","Loomis Sayles Global Bond Instl","14.92","Mutual Fund","NAS"
"LSDRX","Loomis Sayles Interm Duration Bond Ret","10.35","Mutual Fund","NAS"
"LPRAX","BlackRock LifePath Retirement Inv A","9.77","Mutual Fund","NAS"
"LPNT","LifePoint Health, Inc.","73.5","Stock","NMS"
"LPCNX","BlackRock LifePath 2030 Investor C","14.22","Mutual Fund","NAS"
"LPCN","Lipocine Inc.","13.89","Stock","NCM"
"LOKESHMACH.BO","LOKESH MACHINES LTD.","95.05","Stock","BSE"
"LMZIX","Legg Mason BW Global High Yield IS","8.29","Mutual Fund","NAS"
"LMOIX","ClearBridge Small Cap Growth IS","30.01","Mutual Fund","NAS"
"LMNOX","Legg Mason Opportunity I","22.09","Mutual Fund","NAS"
"LMIIX","Western Asset Interm Maturity NY Muni I","8.97","Mutual Fund","NAS"
"LMIA","LMI Aerospace Inc.","10.11","Stock","NMS"
"LMHIX","Western Asset Municipal High Income I","14.21","Mutual Fund","NAS"
"LMCUX","Western Asset California Municipals I","16.49","Mutual Fund","NAS"
"LLL","L-3 Communications Holdings Inc.","122.96","Stock","NYQ"
"LKPFIN.BO","LKP Finance Ltd","81","Stock","BSE"
"LIVE","Live Ventures Incorporated","1.5","Stock","NCM"
"LITL.BO","Lanco Infratech Ltd","6.22","Stock","BSE"
"LITIX","Lazard Global Realty Equity Instl","15.13","Mutual Fund","NAS"
"LISIX","Lazard International Strategic Eq Instl","13.87","Mutual Fund","NAS"
"LINPX","Lord Abbett International Opp P","17.62","Mutual Fund","NAS"
"LILAX","BlackRock LifePath Index 2025 Inv A","11.75","Mutual Fund","NAS"
"LIJIX","BlackRock LifePath Index 2035 Instl","12.02","Mutual Fund","NAS"
"LII","Lennox International, Inc.","137.79","Stock","NYQ"
"LIGRX","Loomis Sayles Investment Grade Bond A","11.21","Mutual Fund","NAS"
"LIGQX","Lord Abbett Multi-Asset Income R2","14.63","Mutual Fund","NAS"
"LIESX","QS Batterymarch Intl Eq IS","15.02","Mutual Fund","NAS"
"LICYX","Lord Abbett Intl Core Equity I","12.73","Mutual Fund","NAS"
"LICQX","Lord Abbett Intl Core Equity R2","12.57","Mutual Fund","NAS"
"LICHSGFIN.BO","LIC Housing Finance Ltd","479.05","Stock","BSE"
"LIBERTSHOE.BO","LIBERTY SHOES LTD.","209.2","Stock","BSE"
"LIBCX","Columbia Intermediate Bond C","9","Mutual Fund","NAS"
"LIABX","Columbia Acorn International B","40.26","Mutual Fund","NAS"
"LGMSX","QS Batterymarch Emerging Mkts IS","16.06","Mutual Fund","NAS"
"LGBNX","Loomis Sayles Investment Grade Bond N","11.21","Mutual Fund","NAS"
"LGBBX","Loomis Sayles Investment Grade Bond B","11.17","Mutual Fund","NAS"
"LF","LeapFrog Enterprises Inc.","0.69","Stock","NYQ"
"LEGNX","Voya GNMA Income C","8.54","Mutual Fund","NAS"
"LEE","Lee Enterprises, Incorporated","1.7","Stock","NYQ"
"LECO","Lincoln Electric Holdings Inc.","56.39","Stock","NMS"
"LDSYX","Lord Abbett Diversified Equity Strat I","19.86","Mutual Fund","NAS"
"LDL","Lydall, Inc.","37.69","Stock","NYQ"
"LDKB","Landmark Bancorp, Inc.","14.2","Stock","PNK"
"LCTBX","Columbia AMT-Free CT Interm Muni Bd B","10.88","Mutual Fund","NAS"
"LCTAX","Columbia AMT-Free CT Interm Muni Bd A","10.88","Mutual Fund","NAS"
"LCRRX","Lord Abbett Core Fixed Income R3","10.89","Mutual Fund","NAS"
"LCM","Advent/Claymore Enhanced Growth & Income Fund","8.51","Stock","NYQ"
"LCEAX","Invesco Diversified Dividend A","18.89","Mutual Fund","NAS"
"LBWIX","Legg Mason BW Divers Lg Cp Val I","19.57","Mutual Fund","NAS"
"LBSCX","Columbia Dividend Income C","18.54","Mutual Fund","NAS"
"LBFIX","ClearBridge Select I","16.18","Mutual Fund","NAS"
"LANCORHOL.BO","Lancor Holdings Ltd","39.25","Stock","BSE"
"LAMYX","Lord Abbett Calibrated Dividend Gr I","14.62","Mutual Fund","NAS"
"LAMBODHARA.BO","Lambodhara Textiles Ltd","243.3","Stock","BSE"
"LAKSHVILAS.BO","Lakshmi Vilas Bank Ltd","89.75","Stock","BSE"
"LAKSHVILA.NS","Lakshmi Vilas Bank Ltd","89.55","Stock","NSI"
"LAKSHMIO.BO","Lakshmi Energy & Foods Ltd","14.87","Stock","BSE"
"KWALITY.BO","Kwality Credit & Leasing Ltd","123.5","Stock","BSE"
"KSLIND.BO","KSL and Industries Ltd","18.6","Stock","BSE"
"KSL.NS","Kalyani Steels Ltd","163.85","Stock","NSI"
"KRYPTONQ.BO","Krypton Industries Ltd","13.76","Stock","BSE"
"KRFT","Kraft Foods Group, Inc.","88.19","Stock","NMS"
"KRBL.NS","KRBL Ltd","239.25","Stock","NSI"
"KPRMILL.NS","KPR Mill Ltd","813.95","Stock","NSI"
"KPIT.NS","KPIT Technologies Ltd","164.8","Stock","NSI"
"KOTAKBANK.BO","Kotak Mahindra Bank Ltd","678.9","Stock","BSE"
"KOPRAN.NS","Kopran Ltd","78.5","Stock","NSI"
"KOHINOOR.NS","Kohinoor Foods Ltd","56.4","Stock","NSI"
"KNTBX","Deutsche New York Tax-Free Income B","10.84","Mutual Fund","NAS"
"KMKYX","Kinetics Market Opportunities Inst","16.24","Mutual Fund","NAS"
"KMDNX","Kinetics Multi-Disciplinary Inc No Load","10.47","Mutual Fund","NAS"
"KLIC","Kulicke and Soffa Industries, Inc.","11.71","Stock","NMS"
"KITE","Kite Pharma, Inc.","76.05","Stock","NMS"
"KILITCH.NS","Kilitch Drugs (India) Ltd","43.75","Stock","NSI"
"KFA.BO","Kingfisher Airlines Ltd","1.36","Stock","BSE"
"KEWIND.BO","KEW Industries Ltd","1.05","Stock","BSE"
"KESORAMIN.NS","Kesoram Industries Ltd","101.95","Stock","NSI"
"KERX","Keryx Biopharmaceuticals Inc.","5.72","Stock","NCM"
"KCTBX","Deutsche California Tax-Free Income B","7.72","Mutual Fund","NAS"
"KCTAX","Deutsche California Tax-Free Income A","7.7","Mutual Fund","NAS"
"KARURVYSYA.BO","KARUR VYSYA BANK LTD.","451.1","Stock","BSE"
"KARURVYSY.NS","Karur Vysya Bank Ltd","451.95","Stock","NSI"
"KANSAINER.NS","Kansai Nerolac Paints Ltd","242.85","Stock","NSI"
"KANPRPLA.BO","Kanpur Plastipacks Ltd","176.2","Stock","BSE"
"KANG","iKang Healthcare Group, Inc.","19.35","Stock","NMS"
"KANDAGIRI.BO","KANDAGIRI SPINNING MILLS LTD.","67.55","Stock","BSE"
"KALPATPOWR.BO","KALPATARU POWER TRANSMISSION L","275.95","Stock","BSE"
"KALPATPOW.NS","Kalpataru Power Transmission Ltd","275.95","Stock","NSI"
"KALLAM.BO","Kallam Spinning Mills Ltd","74.75","Stock","BSE"
"KABRADG.BO","Kabra Drugs Limited","13.21","Stock","BSE"
"JYOTISTRUC-EQ.NS","JYOTI STRUCTURES LIMITED","19","Stock","NSI"
"JYOTHYLAB.NS","Jyothy Laboratories Ltd","315.4","Stock","NSI"
"JVAIX","JPMorgan Value Advantage Instl","29.67","Mutual Fund","NAS"
"JUNO","Juno Therapeutics Inc.","55.57","Stock","NMS"
"JTISX","JPMorgan Tax Aware High Income Select","10.94","Mutual Fund","NAS"
"JSWSTEEL-P2.NS","JSW STEEL LIMITED","7.1","Stock","NSI"
"JST","Jinpan International Limited","3.97","Stock","NMS"
"JSMIX","JPMorgan SmartRetirement 2030 Instl","19.26","Mutual Fund","NAS"
"JSMGX","Janus Triton I","24.8","Mutual Fund","NAS"
"JRMSX","INTECH US Core T","21.09","Mutual Fund","NAS"
"JRMCX","INTECH US Core I","21.13","Mutual Fund","NAS"
"JRIEX","Janus International Equity R","11.93","Mutual Fund","NAS"
"JRAIX","Janus Research I","46.82","Mutual Fund","NAS"
"JPVCX","Perkins Value Plus Income C","11.15","Mutual Fund","NAS"
"JPPOWER.BO","Jaiprakash Power Ventures Ltd","7.03","Stock","BSE"
"JPIVX","JPMorgan Intrepid Value Select","35.03","Mutual Fund","NAS"
"JNBSX","JPMorgan Income Builder Select","9.92","Mutual Fund","NAS"
"JMTAUTOLT.NS","JMT Auto Ltd","93.45","Stock","NSI"
"JMIIX","INTECH International Mgd Volatility I","7.9","Mutual Fund","NAS"
"JMEZX","JPMorgan Market Expansion Enh Idx R2","12.82","Mutual Fund","NAS"
"JMEI","Jumei International Holding Limited","9.16","Stock","NYQ"
"JLCIX","INTECH US Core S","20.98","Mutual Fund","NAS"
"JIVRX","JPMorgan Intrepid Value R5","35.12","Mutual Fund","NAS"
"JIVIX","JHFunds2 International Value 1","14.61","Mutual Fund","NAS"
"JIVAX","JPMorgan Intrepid Value A","34.88","Mutual Fund","NAS"
"JISLJALEQS.BO","JAIN IRRIGATION SYSTEMS LTD.","66","Stock","BSE"
"JISIX","JPMorgan Intrepid International Select","20.18","Mutual Fund","NAS"
"JIPCX","JHancock Strategic Income Opps C","10.77","Mutual Fund","NAS"
"JINDHOT.BO","Jindal Hotels Ltd","32.1","Stock","BSE"
"JINDALSTEL-EQ.NS","JINDAL STEEL & POWER LIMITED","94.95","Stock","NSI"
"JIFCX","Perkins International Value C","10.55","Mutual Fund","NAS"
"JICEX","JHancock International Core R6","30.5","Mutual Fund","NAS"
"JFIIX","JHancock Floating Rate Income I","8.33","Mutual Fund","NAS"
"JFEAX","JPMorgan International Val A","13.05","Mutual Fund","NAS"
"JEIZX","JPMorgan International Rsrch Enh Eq R2","16.23","Mutual Fund","NAS"
"JEC","Jacobs Engineering Group Inc.","44.96","Stock","NYQ"
"JDSIX","JHancock Diversified Strategies I","10.28","Mutual Fund","NAS"
"JCRIX","ALPS|CorCmdty Mgmt CompleteCmdty Strat I","6.92","Mutual Fund","NAS"
"JCP","J. C. Penney Company, Inc.","7.97","Stock","NYQ"
"JCIEX","Janus International Equity C","11.88","Mutual Fund","NAS"
"JCICX","JPMorgan Intrepid Growth C","41.13","Mutual Fund","NAS"
"JBSS","John B Sanfilippo & Son Inc.","57","Stock","NMS"
"JBHT","JB Hunt Transport Services Inc.","79.23","Stock","NMS"
"JBFIND.BO","JBF Industries Ltd","218.65","Stock","BSE"
"JBCHEPHARM.BO","J.B.CHEMICALS & PHARMACEUTICAL","274.7","Stock","BSE"
"JASN","Jason Industries, Inc.","3.52","Stock","NCM"
"JASCH.BO","Jasch Industries Ltd","44.05","Stock","BSE"
"JARIX","James Alpha Global Real Estate Invsmts I","19.57","Mutual Fund","NAS"
"JAMNAAUTO.NS","Jamna Auto Industries Ltd","234.9","Stock","NSI"
"JAKK","JAKKS Pacific, Inc.","8.32","Stock","NMS"
"JAICORPLTD.BO","JAI CORP LTD.","54.6","Stock","BSE"
"JAGSNPHARM.BO","JAGSONPAL PHARMACEUTICALS LTD.","48.7","Stock","BSE"
"JAGGF","Jaguar Mining Inc.","0.15","Stock","PNK"
"IZMO.BO","IZMO Limited","84.5","Stock","BSE"
"IZFSX","Invesco Select Opportunities R6","13.18","Mutual Fund","NAS"
"IYITX","Ivy International Core Equity R","17.26","Mutual Fund","NAS"
"IYGOX","Ivy Global Bond R","9.23","Mutual Fund","NAS"
"IYG","iShares US Financial Services","94.52","ETF","PCX"
"IYEYX","Ivy Tax-Managed Equity Y","20.41","Mutual Fund","NAS"
"IYECX","Ivy Tax-Managed Equity C","19.62","Mutual Fund","NAS"
"IYEAX","Ivy Tax-Managed Equity A","20.38","Mutual Fund","NAS"
"IYBIX","Ivy Balanced I","25.56","Mutual Fund","NAS"
"IXYS","IXYS Corp.","12.77","Stock","NMS"
"IXC","iShares Global Energy","31.68","ETF","PCX"
"IX","ORIX Corporation","73.57","Stock","NYQ"
"IWSBX","Voya Short Term Bond W","9.89","Mutual Fund","NAS"
"IWN","iShares Russell 2000 Value","98.46","ETF","PCX"
"IWDEX","Voya Diversified Emerging Markets Debt W","9.15","Mutual Fund","NAS"
"IVV","iShares Core S&P 500","211.93","ETF","PCX"
"IVTCX","Ivy Managed Intl Opportunities C","9.94","Mutual Fund","NAS"
"IVTBX","Ivy Managed Intl Opportunities B","9.92","Mutual Fund","NAS"
"IVTAX","Ivy Managed Intl Opportunities A","10.17","Mutual Fund","NAS"
"IVRCLINFRA.BO","IVRCL Ltd","10.58","Stock","BSE"
"IVR","Invesco Mortgage Capital Inc.","13.31","Stock","NYQ"
"IVGIX","VY Invesco Growth and Income I","26.67","Mutual Fund","NAS"
"IVFIX","Federated Intl Strategic Val Div Instl","3.66","Mutual Fund","NAS"
"IVDAX","Ivy Dividend Opportunities A","19.42","Mutual Fund","NAS"
"IVC.NS","IL&FS Investment Managers Ltd","18.6","Stock","NSI"
"IUTBX","Columbia Dividend Opportunity B","9.13","Mutual Fund","NAS"
"ITSAX","Transamerica Growth Opportunities A","9.34","Mutual Fund","NAS"
"ITHIX","Hartford Capital Appreciation I","38.97","Mutual Fund","NAS"
"ITGSX","VY T. Rowe Price Growth Equity S","85.53","Mutual Fund","NAS"
"ITGIX","VY T. Rowe Price Growth Equity I","87.81","Mutual Fund","NAS"
"ITEAX","VY T. Rowe Price Equity Income A","13.68","Mutual Fund","NAS"
"ITDCEM.NS","ITD Cementation India Ltd","98.95","Stock","NSI"
"ITCTX","VY T. Rowe Price Capital Appreciation S2","26.73","Mutual Fund","NAS"
"ITCBX","Transamerica Growth Opportunities B","7.86","Mutual Fund","NAS"
